PassengerId,Survived,Sex,Pclass,Name,Age,Titre,Last_name,First_name,SibSp,Parch,Fare,group,Deck,Cabin,Embarked
646,1,female,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",22.0,Mrs,Caldwell,Albert Francis (Sylvia Mae Harbaugh),1,1,29.0,2,G,,S
647,1,female,2,"Doling, Mrs. John T (Ada Julia Bone)",34.0,Mrs,Doling,John T (Ada Julia Bone),0,1,23.0,1,G,,S
648,1,female,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",54.0,Mrs,Hocking,Elizabeth (Eliza Needs),1,3,23.0,4,G,,S
649,1,female,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30.0,Mrs,Renouf,Peter Henry (Lillian Jefferys),3,0,21.0,3,G,,S
650,1,female,2,"Hamalainen, Mrs. William (Anna)",24.0,Mrs,Hamalainen,William (Anna),0,2,14.5,2,G,,S
651,1,female,2,"Kelly, Mrs. Florence ""Fannie""",45.0,Mrs,Kelly,"Florence ""Fannie""",0,0,13.5,0,G,,S
652,1,female,2,"Richards, Mrs. Sidney (Emily Hocking)",24.0,Mrs,Richards,Sidney (Emily Hocking),2,3,18.75,5,G,,S
653,1,female,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24.0,Mrs,Jacobsohn,Sidney Samuel (Amy Frances Christy),2,1,27.0,3,G,,S
654,1,female,2,"Herman, Mrs. Samuel (Jane Laver)",48.0,Mrs,Herman,Samuel (Jane Laver),1,2,65.0,3,G,,S
655,1,female,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",28.0,Mrs,Abelson,Samuel (Hannah Wizosky),1,0,24.0,1,G,,C
656,1,female,2,"Hewlett, Mrs. (Mary D Kingcome) ",55.0,Mrs,Hewlett,(Mary D Kingcome) ,0,0,16.0,0,A,,S
657,1,female,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22.0,Mrs,Laroche,Joseph (Juliette Marie Louise Lafargue),1,2,41.5792,3,A,,C
658,1,female,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",45.0,Mrs,Hart,Benjamin (Esther Ada Bloomfield),1,1,26.25,2,A,,S
659,1,female,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31.0,Mrs,Collyer,Harvey (Charlotte Annie Tate),1,1,26.25,2,A,,S
660,1,female,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",41.0,Mrs,Mellinger,(Elizabeth Anne Maidment),0,1,19.5,1,A,,S
661,1,female,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",34.0,Mrs,Drew,James Vivian (Lulu Thorne Christian),1,1,32.5,2,A,,S
662,1,female,2,"Pinsky, Mrs. (Rosa)",32.0,Mrs,Pinsky,(Rosa),0,0,13.0,0,D,,S
663,1,female,2,"Ball, Mrs. (Ada E Hall)",36.0,Mrs,Ball,(Ada E Hall),0,0,13.0,0,D,D,S
664,1,female,2,"Bystrom, Mrs. (Karolina)",42.0,Mrs,Bystrom,(Karolina),0,0,13.0,0,D,,S
665,1,female,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",23.0,Mrs,Jerwan,Amin S (Marie Marthe Thuillard),0,0,13.7917,0,D,D,C
666,1,female,2,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",29.0,Mrs,Faunthorpe,Lizzie (Elizabeth Anne Wilkinson),1,0,26.0,1,F,,S
667,1,female,2,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",29.0,Mrs,Weisz,Leopold (Mathilde Francoise Pede),1,0,26.0,1,F,,S
668,1,female,2,"Kantor, Mrs. Sinai (Miriam Sternin)",24.0,Mrs,Kantor,Sinai (Miriam Sternin),1,0,26.0,1,F,,S
669,1,female,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",28.0,Mrs,Clarke,Charles V (Ada Maria Winfield),1,0,26.0,1,F,,S
670,1,female,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",42.0,Mrs,Louch,Charles Alexander (Alice Adelaide Slow),1,0,26.0,1,F,,S
671,1,female,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",36.0,Mrs,Angle,"William A (Florence ""Mary"" Agnes Hughes)",1,0,26.0,1,F,,S
672,1,female,2,"Beane, Mrs. Edward (Ethel Clarke)",19.0,Mrs,Beane,Edward (Ethel Clarke),1,0,26.0,1,F,,S
673,1,female,2,"Parrish, Mrs. (Lutie Davis)",50.0,Mrs,Parrish,(Lutie Davis),0,1,26.0,1,F,,S
674,1,female,2,"Shelley, Mrs. William (Imanita Parrish Hall)",25.0,Mrs,Shelley,William (Imanita Parrish Hall),0,1,26.0,1,F,,S
675,1,female,2,"Quick, Mrs. Frederick Charles (Jane Richards)",33.0,Mrs,Quick,Frederick Charles (Jane Richards),0,2,26.0,2,F,,S
676,1,female,2,"Nye, Mrs. (Elizabeth Ramell)",29.0,Mrs,Nye,(Elizabeth Ramell),0,0,10.5,0,F,F33,S
677,1,female,2,"Lemore, Mrs. (Amelia Milley)",34.0,Mrs,Lemore,(Amelia Milley),0,0,10.5,0,F,F33,S
678,1,female,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40.0,Mrs,Brown,Thomas William Solomon (Elizabeth Catherine Ford),1,1,39.0,2,F,,S
679,1,female,1,"Bonnell, Miss. Elizabeth",58.0,Miss,Bonnell,Elizabeth,0,0,26.55,0,C,C103,S
680,1,female,1,"Fortune, Miss. Mabel Helen",23.0,Miss,Fortune,Mabel Helen,3,2,263.0,5,C,C23 C25 C27,S
681,1,female,1,"Fortune, Miss. Alice Elizabeth",24.0,Miss,Fortune,Alice Elizabeth,3,2,263.0,5,C,C23 C25 C27,S
682,1,female,1,"Shutes, Miss. Elizabeth W",40.0,Miss,Shutes,Elizabeth W,0,0,153.4625,0,C,C125,S
683,1,female,1,"Bissette, Miss. Amelia",35.0,Miss,Bissette,Amelia,0,0,135.6333,0,C,C99,S
684,1,female,1,"Young, Miss. Marie Grice",36.0,Miss,Young,Marie Grice,0,0,135.6333,0,C,C32,C
685,1,female,1,"Barber, Miss. Ellen ""Nellie""",26.0,Miss,Barber,"Ellen ""Nellie""",0,0,78.85,0,C,,S
686,1,female,1,"Cleaver, Miss. Alice",22.0,Miss,Cleaver,Alice,0,0,151.55,0,C,,S
687,1,female,1,"Fleming, Miss. Margaret",28.0,Miss,Fleming,Margaret,0,0,110.8833,0,C,,C
688,1,female,1,"Hays, Miss. Margaret Bechstein",24.0,Miss,Hays,Margaret Bechstein,0,0,83.1583,0,C,C54,C
689,1,female,1,"Wick, Miss. Mary Natalie",31.0,Miss,Wick,Mary Natalie,0,2,164.8667,2,C,C7,S
690,1,female,1,"Bidois, Miss. Rosalie",42.0,Miss,Bidois,Rosalie,0,0,227.525,0,C,,C
691,1,female,1,"Endres, Miss. Caroline Louise",38.0,Miss,Endres,Caroline Louise,0,0,227.525,0,C,C45,C
692,1,female,1,"Minahan, Miss. Daisy E",33.0,Miss,Minahan,Daisy E,1,0,90.0,1,C,C78,Q
693,1,female,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24.0,Miss,Mayne,"Berthe Antonine (""Mrs de Villiers"")",0,0,49.5042,0,C,C90,C
694,1,female,1,"Lurette, Miss. Elise",58.0,Miss,Lurette,Elise,0,0,146.5208,0,B,B80,C
695,1,female,1,"Icard, Miss. Amelie",38.0,Miss,Icard,Amelie,0,0,80.0,0,B,B28,
696,1,female,1,"Cherry, Miss. Gladys",30.0,Miss,Cherry,Gladys,0,0,86.5,0,B,B77,S
697,1,female,1,"Maioni, Miss. Roberta",16.0,Miss,Maioni,Roberta,0,0,86.5,0,B,B79,S
698,1,female,1,"Ward, Miss. Anna",35.0,Miss,Ward,Anna,0,0,512.3292,0,B,,C
699,1,female,1,"Graham, Miss. Margaret Edith",19.0,Miss,Graham,Margaret Edith,0,0,30.0,0,B,B42,S
700,1,female,1,"Ryerson, Miss. Emily Borie",18.0,Miss,Ryerson,Emily Borie,2,2,262.375,4,B,B57 B59 B63 B66,C
701,1,female,1,"Ryerson, Miss. Susan Parker ""Suzette""",21.0,Miss,Ryerson,"Susan Parker ""Suzette""",2,2,262.375,4,B,B57 B59 B63 B66,C
702,1,female,1,"Hippach, Miss. Jean Gertrude",16.0,Miss,Hippach,Jean Gertrude,0,1,57.9792,1,B,B18,C
703,1,female,1,"Sagesser, Mlle. Emma",24.0,Miss,Sagesser,Emma,0,0,69.3,0,B,B35,C
704,1,female,1,"Carter, Miss. Lucile Polk",14.0,Miss,Carter,Lucile Polk,1,2,120.0,3,B,B96 B98,S
705,1,female,1,"Perreault, Miss. Anne",30.0,Miss,Perreault,Anne,0,0,93.5,0,B,B73,S
706,1,female,1,"Frolicher, Miss. Hedwig Margaritha",22.0,Miss,Frolicher,Hedwig Margaritha,0,2,49.5,2,B,B39,C
707,1,female,1,"Crosby, Miss. Harriet R",36.0,Miss,Crosby,Harriet R,0,2,71.0,2,B,B22,S
708,1,female,1,"Madill, Miss. Georgette Alexandra",15.0,Miss,Madill,Georgette Alexandra,0,1,211.3375,1,B,B5,S
709,1,female,1,"Allen, Miss. Elisabeth Walton",29.0,Miss,Allen,Elisabeth Walton,0,0,211.3375,0,B,B5,S
710,1,female,1,"Newsom, Miss. Helen Monypeny",19.0,Miss,Newsom,Helen Monypeny,0,2,26.2833,2,D,D47,S
711,1,female,1,"Newell, Miss. Madeleine",31.0,Miss,Newell,Madeleine,1,0,113.275,1,D,D36,C
712,1,female,1,"Newell, Miss. Marjorie",23.0,Miss,Newell,Marjorie,1,0,113.275,1,D,D36,C
713,1,female,1,"Bazzani, Miss. Albina",32.0,Miss,Bazzani,Albina,0,0,76.2917,0,D,D15,C
714,1,female,1,"Andrews, Miss. Kornelia Theodosia",63.0,Miss,Andrews,Kornelia Theodosia,1,0,77.9583,1,D,D7,S
715,1,female,1,"Longley, Miss. Gretchen Fiske",21.0,Miss,Longley,Gretchen Fiske,0,0,77.9583,0,D,D9,S
716,1,female,1,"Eustis, Miss. Elizabeth Mussey",54.0,Miss,Eustis,Elizabeth Mussey,1,0,78.2667,1,D,D20,C
717,1,female,1,"Lines, Miss. Mary Conover",16.0,Miss,Lines,Mary Conover,0,1,39.4,1,D,D28,S
718,1,female,1,"Bowerman, Miss. Elsie Edith",22.0,Miss,Bowerman,Elsie Edith,0,1,55.0,1,E,E33,S
719,1,female,1,"Francatelli, Miss. Laura Mabel",30.0,Miss,Francatelli,Laura Mabel,0,0,56.9292,0,E,E36,C
720,1,female,1,"Compton, Miss. Sara Rebecca",39.0,Miss,Compton,Sara Rebecca,1,1,83.1583,2,E,E49,C
721,1,female,1,"Burns, Miss. Elizabeth Margaret",41.0,Miss,Burns,Elizabeth Margaret,0,0,134.5,0,E,E40,C
722,1,female,1,"Taussig, Miss. Ruth",18.0,Miss,Taussig,Ruth,0,2,79.65,2,E,E68,S
723,1,female,1,"Serepeca, Miss. Augusta",30.0,Miss,Serepeca,Augusta,0,0,31.0,0,A,,C
724,1,female,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48.0,Miss,Duff Gordon,"(Lucille Christiana Sutherland) (""Mrs Morgan"")",1,0,39.6,1,A,A16,C
725,1,female,1,"LeRoy, Miss. Bertha",30.0,Miss,LeRoy,Bertha,0,0,106.425,0,G,,C
726,1,male,2,"Williams, Mr. Charles Eugene",35.0,Mr,Williams,Charles Eugene,0,0,13.0,0,D,,S
727,1,male,2,"Beesley, Mr. Lawrence",34.0,Mr,Beesley,Lawrence,0,0,13.0,0,D,D56,S
728,1,male,2,"Hosono, Mr. Masabumi",42.0,Mr,Hosono,Masabumi,0,0,13.0,0,D,,S
729,1,male,2,"Wilhelms, Mr. Charles",31.0,Mr,Wilhelms,Charles,0,0,13.0,0,D,,S
730,1,male,2,"Beane, Mr. Edward",32.0,Mr,Beane,Edward,1,0,26.0,1,F,,S
731,1,male,2,"Mellors, Mr. William John",19.0,Mr,Mellors,William John,0,0,10.5,0,F,,S
732,1,male,2,"Harris, Mr. George",62.0,Mr,Harris,George,0,0,10.5,0,F,,S
733,1,male,2,"Padro y Manent, Mr. Julian",31.0,Mr,Padro y Manent,Julian,0,0,13.8625,0,B,,C
734,1,female,2,"Webber, Miss. Susan",32.5,Miss,Webber,Susan,0,0,13.0,0,E,E101,S
735,1,female,2,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,Miss,Troutt,"Edwina Celia ""Winnie""",0,0,10.5,0,E,E101,S
736,1,female,2,"Keane, Miss. Nora A",29.0,Miss,Keane,Nora A,0,0,12.35,0,E,E101,Q
737,1,female,2,"Slayter, Miss. Hilda Mary",30.0,Miss,Slayter,Hilda Mary,0,0,12.35,0,E,,Q
738,1,female,2,"Brown, Miss. Amelia ""Mildred""",24.0,Miss,Brown,"Amelia ""Mildred""",0,0,13.0,0,F,F33,S
739,1,female,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",19.0,Miss,Phillips,"Kate Florence (""Mrs Kate Louise Phillips Marshall"")",0,0,26.0,0,F,,S
740,1,female,2,"Quick, Miss. Phyllis May",2.0,Miss,Quick,Phyllis May,1,1,26.0,2,F,,S
741,1,female,2,"Rugg, Miss. Emily",21.0,Miss,Rugg,Emily,0,0,10.5,0,F,,S
742,1,female,2,"Ilett, Miss. Bertha",17.0,Miss,Ilett,Bertha,0,0,10.5,0,F,,S
743,1,female,2,"Toomey, Miss. Ellen",50.0,Miss,Toomey,Ellen,0,0,10.5,0,F,,S
744,1,female,2,"Ridsdale, Miss. Lucy",50.0,Miss,Ridsdale,Lucy,0,0,10.5,0,F,,S
745,1,female,2,"Becker, Miss. Marion Louise",4.0,Miss,Becker,Marion Louise,2,1,39.0,3,F,F4,S
746,1,female,2,"Smith, Miss. Marion Elsie",40.0,Miss,Smith,Marion Elsie,0,0,13.0,0,D,,S
747,1,female,2,"Buss, Miss. Kate",36.0,Miss,Buss,Kate,0,0,13.0,0,D,,S
748,1,female,2,"Garside, Miss. Ethel",34.0,Miss,Garside,Ethel,0,0,13.0,0,D,,S
749,1,female,2,"Davis, Miss. Mary",28.0,Miss,Davis,Mary,0,0,13.0,0,D,,S
750,1,female,2,"Sinkkonen, Miss. Anna",30.0,Miss,Sinkkonen,Anna,0,0,13.0,0,D,,S
751,1,female,2,"Silven, Miss. Lyyli Karoliina",18.0,Miss,Silven,Lyyli Karoliina,0,2,13.0,2,D,,S
752,1,female,2,"Laroche, Miss. Simonne Marie Anne Andree",3.0,Miss,Laroche,Simonne Marie Anne Andree,1,2,41.5792,3,A,,C
753,1,female,2,"Collyer, Miss. Marjorie ""Lottie""",8.0,Miss,Collyer,"Marjorie ""Lottie""",0,2,26.25,2,A,,S
754,1,female,2,"Hart, Miss. Eva Miriam",7.0,Miss,Hart,Eva Miriam,0,2,26.25,2,A,,S
755,1,female,2,"Mellinger, Miss. Madeleine Violet",13.0,Miss,Mellinger,Madeleine Violet,0,1,19.5,1,A,,S
756,1,female,2,"Lehmann, Miss. Bertha",17.0,Miss,Lehmann,Bertha,0,0,12.0,0,A,,C
757,1,female,2,"West, Miss. Constance Mirium",5.0,Miss,West,Constance Mirium,1,2,27.75,3,G,,S
758,1,female,2,"Doling, Miss. Elsie",18.0,Miss,Doling,Elsie,0,1,23.0,1,G,,S
759,1,female,2,"Wells, Miss. Joan",4.0,Miss,Wells,Joan,1,1,23.0,2,G,,S
760,1,female,2,"Cameron, Miss. Clear Annie",35.0,Miss,Cameron,Clear Annie,0,0,21.0,0,G,,S
761,1,female,2,"Duran y More, Miss. Asuncion",27.0,Miss,Duran y More,Asuncion,1,0,13.8583,1,G,,C
762,1,female,2,"Christy, Miss. Julie Rachel",25.0,Miss,Christy,Julie Rachel,1,1,30.0,2,G,,S
763,1,female,2,"Leitch, Miss. Jessie Wills",22.0,Miss,Leitch,Jessie Wills,0,0,33.0,0,G,,S
764,1,female,2,"Harper, Miss. Annie Jessie ""Nina""",6.0,Miss,Harper,"Annie Jessie ""Nina""",0,1,33.0,1,G,,S
765,1,female,2,"Herman, Miss. Alice",24.0,Miss,Herman,Alice,1,2,65.0,3,G,,S
766,1,female,2,"Reynaldo, Ms. Encarnacion",28.0,Ms,Reynaldo,Encarnacion,0,0,13.0,0,D,,S
767,0,male,2,"Fynney, Mr. Joseph J",35.0,Mr,Fynney,Joseph J,0,0,26.0,0,F,,S
768,0,male,2,"McKane, Mr. Peter David",46.0,Mr,McKane,Peter David,0,0,26.0,0,F,,S
769,0,male,2,"Sharp, Mr. Percival James R",27.0,Mr,Sharp,Percival James R,0,0,26.0,0,F,,S
770,0,male,2,"Downton, Mr. William James",54.0,Mr,Downton,William James,0,0,26.0,0,F,,S
771,0,male,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,Mr,Morley,"Henry Samuel (""Mr Henry Marshall"")",0,0,26.0,0,F,,S
772,0,male,2,"Gaskell, Mr. Alfred",16.0,Mr,Gaskell,Alfred,0,0,26.0,0,F,,S
773,0,male,2,"Navratil, Mr. Michel (""Louis M Hoffman"")",36.5,Mr,Navratil,"Michel (""Louis M Hoffman"")",0,2,26.0,2,F,F2,S
774,0,male,2,"Kantor, Mr. Sinai",34.0,Mr,Kantor,Sinai,1,0,26.0,1,F,,S
775,0,male,2,"Hold, Mr. Stephen",44.0,Mr,Hold,Stephen,1,0,26.0,1,F,,S
776,0,male,2,"Chapman, Mr. John Henry",37.0,Mr,Chapman,John Henry,1,0,26.0,1,F,,S
777,0,male,2,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,Mr,Bryhl,Kurt Arnold Gottfrid,1,0,26.0,1,F,,S
778,0,male,2,"Hart, Mr. Benjamin",43.0,Mr,Hart,Benjamin,1,1,26.25,2,G,,S
779,0,male,2,"Collyer, Mr. Harvey",31.0,Mr,Collyer,Harvey,1,1,26.25,2,G,,S
780,0,male,2,"Nasser, Mr. Nicholas",32.5,Mr,Nasser,Nicholas,1,0,30.0708,1,G,,C
781,0,male,2,"Sobey, Mr. Samuel James Hayden",25.0,Mr,Sobey,Samuel James Hayden,0,0,13.0,0,G,,S
782,0,male,2,"Hale, Mr. Reginald",30.0,Mr,Hale,Reginald,0,0,13.0,0,G,,S
783,0,male,2,"Carbines, Mr. William",19.0,Mr,Carbines,William,0,0,13.0,0,G,,S
784,0,male,2,"Givard, Mr. Hans Kristensen",30.0,Mr,Givard,Hans Kristensen,0,0,13.0,0,G,,S
785,0,male,2,"Bracken, Mr. James H",27.0,Mr,Bracken,James H,0,0,13.0,0,G,,S
786,0,male,2,"Fahlstrom, Mr. Arne Jonas",18.0,Mr,Fahlstrom,Arne Jonas,0,0,13.0,0,G,,S
787,0,male,2,"Collander, Mr. Erik Gustaf",28.0,Mr,Collander,Erik Gustaf,0,0,13.0,0,G,,S
788,0,male,2,"Sedgwick, Mr. Charles Frederick Waddington",25.0,Mr,Sedgwick,Charles Frederick Waddington,0,0,13.0,0,G,,S
789,0,male,2,"Fox, Mr. Stanley Hubert",36.0,Mr,Fox,Stanley Hubert,0,0,13.0,0,G,,S
790,0,male,2,"Matthews, Mr. William John",30.0,Mr,Matthews,William John,0,0,13.0,0,G,,S
791,0,male,2,"Milling, Mr. Jacob Christian",48.0,Mr,Milling,Jacob Christian,0,0,13.0,0,G,,S
792,0,male,2,"Eitemiller, Mr. George Floyd",23.0,Mr,Eitemiller,George Floyd,0,0,13.0,0,G,,S
793,0,male,2,"Butler, Mr. Reginald Fenton",25.0,Mr,Butler,Reginald Fenton,0,0,13.0,0,G,,S
794,0,male,2,"Greenberg, Mr. Samuel",52.0,Mr,Greenberg,Samuel,0,0,13.0,0,G,,S
795,0,male,2,"Gillespie, Mr. William Henry",34.0,Mr,Gillespie,William Henry,0,0,13.0,0,G,,S
796,0,male,2,"Hodges, Mr. Henry Price",50.0,Mr,Hodges,Henry Price,0,0,13.0,0,G,,S
797,0,male,2,"Berriman, Mr. William John",23.0,Mr,Berriman,William John,0,0,13.0,0,G,,S
798,0,male,2,"Troupiansky, Mr. Moses Aaron",23.0,Mr,Troupiansky,Moses Aaron,0,0,13.0,0,G,,S
799,0,male,2,"Otter, Mr. Richard",39.0,Mr,Otter,Richard,0,0,13.0,0,G,,S
800,0,male,2,"Ponesell, Mr. Martin",34.0,Mr,Ponesell,Martin,0,0,13.0,0,G,,S
801,0,male,2,"Meyer, Mr. August",39.0,Mr,Meyer,August,0,0,13.0,0,G,,S
802,0,male,2,"Gill, Mr. John William",24.0,Mr,Gill,John William,0,0,13.0,0,G,,S
803,0,male,2,"Richard, Mr. Emile",23.0,Mr,Richard,Emile,0,0,15.0458,0,G,,C
804,0,male,2,"Andrew, Mr. Edgardo Samuel",18.0,Mr,Andrew,Edgardo Samuel,0,0,11.5,0,G,,S
805,0,male,2,"Bailey, Mr. Percy Andrew",18.0,Mr,Bailey,Percy Andrew,0,0,11.5,0,G,,S
806,0,male,2,"Hocking, Mr. Richard George",23.0,Mr,Hocking,Richard George,2,1,11.5,3,G,,S
807,0,male,2,"Giles, Mr. Frederick Edward",21.0,Mr,Giles,Frederick Edward,1,0,11.5,1,G,,S
808,0,male,2,"Hunt, Mr. George Henry",33.0,Mr,Hunt,George Henry,0,0,12.275,0,G,,S
809,0,male,2,"Jacobsohn, Mr. Sidney Samuel",42.0,Mr,Jacobsohn,Sidney Samuel,1,0,27.0,1,G,,S
810,0,male,2,"Sjostedt, Mr. Ernst Adolf",59.0,Mr,Sjostedt,Ernst Adolf,0,0,13.5,0,G,,S
811,0,male,2,"Norman, Mr. Robert Douglas",28.0,Mr,Norman,Robert Douglas,0,0,13.5,0,G,,S
812,0,male,2,"Chapman, Mr. Charles Henry",52.0,Mr,Chapman,Charles Henry,0,0,13.5,0,G,,S
813,0,male,2,"Parkes, Mr. Francis ""Frank""",36.0,Mr,Parkes,"Francis ""Frank""",0,0,0.0,0,G,,S
814,0,male,2,"Cunningham, Mr. Alfred Fleming",36.0,Mr,Cunningham,Alfred Fleming,0,0,0.0,0,G,,S
815,0,male,2,"Campbell, Mr. William",36.0,Mr,Campbell,William,0,0,0.0,0,G,,S
816,0,male,2,"Frost, Mr. Anthony Wood ""Archie""",36.0,Mr,Frost,"Anthony Wood ""Archie""",0,0,0.0,0,G,,S
817,0,male,2,"Watson, Mr. Ennis Hastings",36.0,Mr,Watson,Ennis Hastings,0,0,0.0,0,G,,S
818,0,male,2,"Knight, Mr. Robert J",36.0,Mr,Knight,Robert J,0,0,0.0,0,G,,S
819,0,male,2,"Abelson, Mr. Samuel",30.0,Mr,Abelson,Samuel,1,0,24.0,1,G,,C
820,0,male,2,"del Carlo, Mr. Sebastiano",29.0,Mr,del Carlo,Sebastiano,1,0,27.7208,1,G,,C
821,0,male,2,"West, Mr. Edwy Arthur",36.0,Mr,West,Edwy Arthur,1,2,27.75,3,G,,S
822,0,male,2,"Brown, Mr. Thomas William Solomon",60.0,Mr,Brown,Thomas William Solomon,1,1,39.0,2,G,,S
823,0,male,2,"Mallet, Mr. Albert",31.0,Mr,Mallet,Albert,1,1,37.0042,2,G,,C
824,0,male,2,"Wheadon, Mr. Edward H",66.0,Mr,Wheadon,Edward H,0,0,10.5,0,E,,S
825,0,male,2,"Jenkin, Mr. Stephen Curnow",32.0,Mr,Jenkin,Stephen Curnow,0,0,10.5,0,E,,S
826,0,male,2,"Harris, Mr. Walter",30.0,Mr,Harris,Walter,0,0,10.5,0,E,,S
827,0,male,2,"Leyson, Mr. Robert William Norman",24.0,Mr,Leyson,Robert William Norman,0,0,10.5,0,E,,S
828,0,male,2,"Pengelly, Mr. Frederick William",19.0,Mr,Pengelly,Frederick William,0,0,10.5,0,E,,S
829,0,male,2,"Coleridge, Mr. Reginald Charles",29.0,Mr,Coleridge,Reginald Charles,0,0,10.5,0,E,,S
830,0,male,2,"Reeves, Mr. David",36.0,Mr,Reeves,David,0,0,10.5,0,E,,S
831,0,male,2,"Kvillner, Mr. Johan Henrik Johannesson",31.0,Mr,Kvillner,Johan Henrik Johannesson,0,0,10.5,0,E,,S
832,0,male,2,"Gavey, Mr. Lawrence",26.0,Mr,Gavey,Lawrence,0,0,10.5,0,E,,S
833,0,male,2,"Mitchell, Mr. Henry Michael",70.0,Mr,Mitchell,Henry Michael,0,0,10.5,0,E,,S
834,0,male,2,"Slemen, Mr. Richard James",35.0,Mr,Slemen,Richard James,0,0,10.5,0,E,,S
835,0,male,2,"Mudd, Mr. Thomas Charles",16.0,Mr,Mudd,Thomas Charles,0,0,10.5,0,E,,S
836,0,male,2,"Banfield, Mr. Frederick James",28.0,Mr,Banfield,Frederick James,0,0,10.5,0,E,,S
837,0,male,2,"Laroche, Mr. Joseph Philippe Lemercier",25.0,Mr,Laroche,Joseph Philippe Lemercier,1,2,41.5792,3,E,,C
838,0,male,2,"Turpin, Mr. William John Robert",29.0,Mr,Turpin,William John Robert,1,0,21.0,1,C,,S
839,0,male,2,"Gale, Mr. Shadrach",34.0,Mr,Gale,Shadrach,1,0,21.0,1,C,,S
840,0,male,2,"Renouf, Mr. Peter Henry",34.0,Mr,Renouf,Peter Henry,1,0,21.0,1,C,,S
841,0,male,2,"Jarvis, Mr. John Denzil",47.0,Mr,Jarvis,John Denzil,0,0,15.0,0,C,,S
842,0,male,2,"Hood, Mr. Ambrose Jr",21.0,Mr,Hood,Ambrose Jr,0,0,73.5,0,A,,S
843,0,male,2,"Davies, Mr. Charles Henry",18.0,Mr,Davies,Charles Henry,0,0,73.5,0,A,,S
844,0,male,2,"Hickman, Mr. Stanley George",21.0,Mr,Hickman,Stanley George,2,0,73.5,2,A,,S
845,0,male,2,"Hickman, Mr. Leonard Mark",24.0,Mr,Hickman,Leonard Mark,2,0,73.5,2,A,,S
846,0,male,2,"Hickman, Mr. Lewis",32.0,Mr,Hickman,Lewis,2,0,73.5,2,A,,S
847,0,male,2,"Pernot, Mr. Rene",36.0,Mr,Pernot,Rene,0,0,15.05,0,A,,C
848,0,male,2,"Nicholls, Mr. Joseph Charles",19.0,Mr,Nicholls,Joseph Charles,1,1,36.75,2,B,,S
849,0,male,2,"Levy, Mr. Rene Jacques",36.0,Mr,Levy,Rene Jacques,0,0,12.875,0,D,D,C
850,0,male,2,"Carter, Rev. Ernest Courtenay",54.0,Rev,Carter,Ernest Courtenay,1,0,26.0,1,F,,S
851,0,male,2,"Byles, Rev. Thomas Roussel Davids",42.0,Rev,Byles,Thomas Roussel Davids,0,0,13.0,0,G,,S
852,0,male,2,"Montvila, Rev. Juozas",27.0,Rev,Montvila,Juozas,0,0,13.0,0,G,,S
853,0,male,2,"Kirkland, Rev. Charles Leonard",57.0,Rev,Kirkland,Charles Leonard,0,0,12.35,0,G,,Q
854,0,male,2,"Harper, Rev. John",28.0,Rev,Harper,John,0,1,33.0,1,G,,S
855,0,male,2,"Bateman, Rev. Robert James",51.0,Rev,Bateman,Robert James,0,0,12.525,0,A,,S
856,0,female,2,"Lahtinen, Mrs. William (Anna Sylfven)",26.0,Mrs,Lahtinen,William (Anna Sylfven),1,1,26.0,2,F,,S
857,0,female,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44.0,Mrs,Carter,Ernest Courtenay (Lilian Hughes),1,0,26.0,1,F,,S
858,0,female,2,"Mack, Mrs. (Mary)",57.0,Mrs,Mack,(Mary),0,0,10.5,0,E,E77,S
859,0,female,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",27.0,Mrs,Turpin,William John Robert (Dorothy Ann Wonnacott),1,0,21.0,1,C,,S
860,0,male,2,"Pain, Dr. Alfred",23.0,Dr,Pain,Alfred,0,0,10.5,0,E,,S
